sample_id,split,scenario_instance_id,scenario_type,timestamp_s,window_duration_s,boundary_case,gps_valid,gps_speed_kmh,imu_valid,pitch_abs_deg,roll_abs_deg,roll_error_deg,outward_rate_deg_s,imu_attention_duration_ms,imu_urgent_consistent_samples,acc_norm_mean_mps2,acc_delta_signed_mps2,acc_change_abs_mps2,jerk_abs_mps3,radar_valid,radar_target_count,radar_path_target_count,radar_min_distance_m,radar_relative_speed_mps,radar_closing_speed_mps,radar_ttc_s,vision_valid,object_count,path_object_count,max_path_bottom_ratio,box_growth_rate_per_s,growth_duration_s,visual_tau_s,vision_confidence,imu_rule_score,motion_rule_score,radar_rule_score,vision_rule_score,rule_score,risk_label,risk_label_name,hard_rule_triggered,trigger_reason
tra-03872,train,tra-1-01742,moderate_acc_change,367.076,1.0,1,1,5.7961,1,1.2571,4.2901,2.4962,2.3268,7.12,1,9.943,4.79,4.79,9.3751,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.152517,0.679,0.0,0.0,0.679,1,中,0,motion
tra-03873,train,tra-1-00493,radar_attention,314.085,1.0,0,1,11.6361,1,3.1564,4.0298,2.7695,1.1229,71.01,0,9.9305,0.0749,0.0749,0.4488,1,4,1,6.6454,-2.2601,2.2601,2.9403,1,0,0,0.0,0.0,0.0,,0.0,0.128374,0.031416,0.597373,0.0,0.597373,1,中,0,radar
tra-03874,train,tra-0-01351,normal_turn,1448.616,1.0,0,0,,1,0.2252,19.7498,4.1111,1.2199,104.64,1,9.9588,0.0022,0.0022,1.7466,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.178046,0.122262,0.0,0.0,0.178046,0,低,0,imu
tra-03875,train,tra-1-01707,vision_looming_attention,1379.325,1.0,0,1,19.6158,1,2.8281,0.7154,4.033,2.7892,4.05,0,10.046,-0.6278,0.6278,2.9587,1,0,0,,0.0,0.0,,1,3,3,0.4793,0.2699,0.7409,3.5822,0.8274,0.219253,0.207109,0.0,0.447487,0.447487,1,中,0,vision
tra-03876,train,tra-1-01595,road_bump,422.962,1.0,0,0,,1,2.9277,5.6956,4.1772,1.1597,50.97,1,10.1207,-2.977,2.977,7.568,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.178674,0.52976,0.0,0.0,0.52976,1,中,0,motion
tra-03877,train,tra-1-00959,road_bump,1795.049,1.0,0,1,15.4733,1,0.3899,5.9736,2.1152,2.8381,83.1,1,9.5049,2.8122,2.8122,5.654,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.153499,0.48122,0.0,0.0,0.48122,1,中,0,motion
tra-03878,train,tra-1-00841,sustained_outward_lean,775.186,1.0,0,1,7.3951,1,0.1785,20.209,15.6284,7.2703,274.635,0,9.7479,-0.729,0.729,3.6814,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.617042,0.257698,0.0,0.0,0.617042,1,中,0,imu
tra-03879,train,tra-2-00478,severe_acc_change,1131.034,1.0,1,0,,1,0.7509,2.2554,3.6095,0.951,89.1,0,10.0404,5.1033,5.1033,12.5913,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.15296,0.777739,0.0,0.0,0.777739,2,高,1,motion
tra-03880,train,tra-1-01061,vision_looming_attention,1422.598,1.0,0,1,14.2056,1,2.5889,4.0674,3.3046,0.4278,4.7,0,9.8666,0.856,0.856,1.3076,1,0,0,,0.0,0.0,,1,5,1,0.6197,0.3062,0.8105,3.3017,0.7047,0.127639,0.199733,0.0,0.512937,0.512937,1,中,0,vision
tra-03881,train,tra-1-01779,radar_attention,248.805,1.0,0,1,20.4723,1,2.0323,3.171,1.6032,1.9712,63.4,1,9.8946,0.0569,0.0569,1.8192,1,3,1,5.1217,-1.5612,1.5612,3.2806,1,0,0,0.0,0.0,0.0,,0.0,0.111306,0.127344,0.517969,0.0,0.517969,1,中,0,radar
tra-03882,train,tra-1-00952,moderate_acc_change,655.387,1.0,0,1,8.5948,1,2.0628,6.581,3.2033,2.6571,89.19,1,9.7972,-3.826,3.826,9.2358,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.186514,0.646506,0.0,0.0,0.646506,1,中,0,motion
tra-03883,train,tra-0-00087,sensor_gap,500.81,1.0,1,1,9.0146,1,0.1599,1.8313,3.789,0.5563,89.14,0,9.8122,-0.294,0.294,3.3999,0,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.148191,0.237993,0.0,0.0,0.237993,0,低,0,motion
tra-03884,train,tra-0-01759,normal_straight,840.301,1.0,1,1,19.2946,1,0.4682,1.4476,1.1112,0.8713,90.5,1,9.7941,-0.3808,0.3808,0.4032,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.063288,0.088853,0.0,0.0,0.088853,0,低,0,motion
tra-03885,train,tra-0-02056,radar_receding,591.987,1.0,0,1,12.0485,1,1.0304,0.2187,1.8797,1.8939,29.87,1,9.6951,0.7528,0.7528,2.0264,1,3,1,17.5411,1.9269,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.118819,0.175653,0.0,0.0,0.175653,0,低,0,motion
tra-03886,train,tra-1-01536,road_bump,899.721,1.0,0,1,20.468,1,2.1401,5.0902,1.2428,2.3028,3.42,0,9.4905,1.9827,1.9827,5.5133,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.107976,0.39827,0.0,0.0,0.39827,1,中,0,motion
tra-03887,train,tra-1-00937,radar_attention,1171.725,1.0,0,0,,1,2.6377,2.1419,3.4755,0.8952,19.35,1,9.9377,-0.5214,0.5214,2.2513,1,1,1,6.1601,-1.6942,1.6942,3.636,1,0,0,0.0,0.0,0.0,,0.0,0.146708,0.157591,0.435043,0.0,0.435043,1,中,0,radar
tra-03888,train,tra-1-01174,vision_looming_attention,850.462,1.0,0,1,9.6634,1,0.4257,2.82,2.186,0.4223,110.87,0,9.5636,-0.0268,0.0268,0.9587,1,0,0,,0.0,0.0,,1,4,1,0.6988,0.3179,0.7898,3.0161,0.8809,0.088334,0.067109,0.0,0.579577,0.579577,1,中,0,vision
tra-03889,train,tra-2-00074,multisensor_high,621.18,1.0,0,1,21.5919,1,1.0809,6.7369,0.9742,2.312,116.46,1,9.9155,5.1975,5.1975,8.1425,1,1,1,1.3678,-1.7606,1.7606,0.7769,1,3,3,0.837,1.1473,0.2152,0.867,0.94,0.098833,0.71185,0.906789,0.89596,0.906789,2,高,1,radar
tra-03890,train,tra-1-01218,sustained_outward_lean,323.823,1.0,0,1,19.7642,1,1.3202,16.8258,15.62,7.4984,461.0444,0,10.0493,0.1028,0.1028,3.3088,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.621103,0.231616,0.0,0.0,0.621103,1,中,0,imu
tra-03891,train,tra-0-01917,normal_straight,1507.752,1.0,0,1,16.9224,1,2.776,1.7268,0.9977,2.5478,20.62,1,9.9348,-0.8219,0.8219,0.2968,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.106258,0.191777,0.0,0.0,0.191777,0,低,0,motion
tra-03892,train,tra-2-00595,multisensor_high,902.693,1.0,0,1,9.3312,1,1.4462,3.2067,4.239,0.677,106.81,0,9.5845,-4.5944,4.5944,10.5898,1,4,1,1.1386,-0.5675,0.5675,2.0063,1,1,1,0.8599,0.7342,0.5554,1.3206,0.7149,0.167321,0.717694,0.759289,0.841528,0.841528,2,高,1,vision
tra-03893,train,tra-1-00111,moderate_acc_change,1556.785,1.0,0,1,6.1704,1,3.6669,2.0004,3.8379,2.5082,109.33,1,9.7104,-2.8255,2.8255,6.635,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.204556,0.48255,0.0,0.0,0.48255,1,中,0,motion
tra-03894,train,tra-0-00867,normal_straight,1074.669,1.0,0,1,15.8031,1,3.2213,4.3409,2.0355,0.2952,112.28,1,10.0229,-0.4227,0.4227,0.4594,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.079508,0.09863,0.0,0.0,0.09863,0,低,0,motion
tra-03895,train,tra-0-00147,normal_straight,182.07,1.0,0,1,8.628,1,3.9244,5.5339,3.5092,2.6329,99.8,1,9.5689,0.7216,0.7216,0.1414,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.196543,0.168373,0.0,0.0,0.196543,0,低,0,imu
tra-03896,train,tra-1-01374,moderate_acc_change,1082.348,1.0,1,1,18.1086,1,0.8265,0.948,3.7596,0.2568,9.28,1,9.6267,4.8741,4.8741,6.0919,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.138776,0.68741,0.0,0.0,0.68741,1,中,0,motion
tra-03897,train,tra-2-00004,vision_looming_urgent,570.165,1.0,0,1,10.033,1,3.9151,3.0124,4.3416,2.3382,96.11,1,9.6263,0.2088,0.2088,1.7411,1,0,0,,0.0,0.0,,1,1,1,0.9473,0.5591,0.3382,1.9522,0.7312,0.217426,0.121877,0.0,0.765736,0.765736,2,高,1,vision
tra-03898,train,tra-2-00138,radar_urgent,13.771,1.0,0,1,15.8779,1,2.9668,6.0669,4.426,0.1625,43.09,0,9.9942,0.2831,0.2831,1.5647,1,4,1,4.6201,-2.6104,2.6104,1.7699,1,0,0,0.0,0.0,0.0,,0.0,0.15946,0.109529,0.787652,0.0,0.787652,2,高,1,radar
tra-03899,train,tra-1-01454,sustained_outward_lean,986.105,1.0,1,1,17.2735,1,3.0658,12.261,10.2491,7.9523,154.2954,1,9.5885,0.7292,0.7292,0.8574,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.504255,0.170147,0.0,0.0,0.504255,1,中,0,imu
tra-03900,train,tra-2-00283,multisensor_high,717.111,1.0,0,1,23.7608,1,0.6559,2.3766,3.9843,0.5859,118.18,1,9.8063,2.4581,2.4581,10.9735,1,3,1,3.8099,-2.4539,2.4539,1.5526,1,3,3,0.7348,0.6012,0.4146,1.6631,0.8638,0.155856,0.729205,0.813723,0.800428,0.813723,2,高,1,radar
tra-03901,train,tra-1-00941,radar_attention,1552.936,1.0,0,1,13.0586,1,1.6384,2.2836,3.6666,0.7804,96.48,1,9.8697,-0.8263,0.8263,1.0827,1,2,1,3.8199,-1.0991,1.0991,3.4755,1,0,0,0.0,0.0,0.0,,0.0,0.150182,0.192803,0.472493,0.0,0.472493,1,中,0,radar
tra-03902,train,tra-1-00425,road_bump,1286.092,1.0,0,0,,1,0.4677,1.5752,1.3012,2.3494,106.46,0,10.7086,2.8999,2.8999,5.4216,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.111325,0.48999,0.0,0.0,0.48999,1,中,0,motion
tra-03903,train,tra-0-01320,distant_obstacle_off_path,1413.559,1.0,1,1,10.2945,1,3.1861,3.479,4.4027,1.7527,33.64,0,9.5532,-0.0292,0.0292,3.4859,1,3,0,22.4892,-3.1858,3.1858,7.0592,1,5,0,0.0,0.0,0.0,,0.7445,0.20317,0.244013,0.198346,0.0,0.244013,0,低,0,motion
tra-03904,train,tra-0-00265,normal_straight,1791.816,1.0,0,1,8.2919,1,3.5883,0.0577,0.2425,2.926,27.13,1,9.6202,-0.4058,0.4058,3.3225,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.090416,0.232575,0.0,0.0,0.232575,0,低,0,motion
tra-03905,train,tra-0-00364,normal_turn,1565.389,1.0,0,1,23.3971,1,0.2698,8.1715,2.9585,2.1446,42.02,1,9.9772,0.2016,0.2016,0.3413,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.163596,0.04704,0.0,0.0,0.163596,0,低,0,imu
tra-03906,train,tra-0-00293,normal_straight,793.131,1.0,0,1,8.4551,1,0.3414,1.7258,1.6909,1.0593,81.37,1,9.7151,0.8116,0.8116,2.7211,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.088842,0.190477,0.0,0.0,0.190477,0,低,0,motion
tra-03907,train,tra-0-00679,radar_receding,1328.8,1.0,0,0,,1,2.4186,0.043,2.6351,1.1838,78.14,0,9.8005,-0.1569,0.1569,0.8203,1,1,1,2.1739,1.2021,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.125375,0.057421,0.0,0.0,0.125375,0,低,0,imu
tra-03908,train,tra-0-00360,radar_receding,1319.821,1.0,0,1,23.2593,1,0.2027,2.5007,2.9755,2.9307,68.84,0,9.8385,-0.3048,0.3048,0.8088,1,1,0,13.6638,1.6018,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.186202,0.07112,0.0,0.0,0.186202,0,低,0,imu
tra-03909,train,tra-0-00537,sensor_gap,322.433,1.0,0,0,,0,0.2799,3.4375,0.8878,1.1958,25.32,1,9.9904,0.8244,0.8244,2.3975,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,低,0,imu+motion+radar+vision
tra-03910,train,tra-0-00276,visual_path_candidate,466.696,1.0,0,1,15.463,1,3.668,2.3071,1.7074,0.4366,112.83,1,9.7175,0.7408,0.7408,2.1687,1,0,0,,0.0,0.0,,1,4,2,0.4267,0.0,0.0,,0.6642,0.071984,0.172853,0.0,0.0445,0.172853,0,低,0,motion
tra-03911,train,tra-0-00486,visual_path_candidate,586.844,1.0,0,0,,1,3.2209,4.8639,4.2046,2.6909,5.88,1,9.8022,0.2155,0.2155,0.3731,1,0,0,,0.0,0.0,,1,3,2,0.5259,0.0,0.0,,0.7606,0.222506,0.050283,0.0,0.209833,0.222506,0,低,0,imu
tra-03912,train,tra-2-01155,radar_urgent,58.177,1.0,0,1,13.6024,1,1.783,3.1717,3.6595,2.6138,110.78,0,9.9266,-0.6942,0.6942,0.8128,1,4,1,0.485,-0.5681,0.5681,0.8537,1,0,0,0.0,0.0,0.0,,0.0,0.201269,0.16198,0.897575,0.0,0.897575,2,高,1,radar
tra-03913,train,tra-0-01729,normal_turn,290.707,1.0,0,1,23.6653,1,0.8297,21.7402,2.6817,0.6862,5.97,0,9.869,-0.392,0.392,1.7078,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.113073,0.119546,0.0,0.0,0.119546,0,低,0,motion
tra-03914,train,tra-2-00515,predicted_lateral_instability,1610.889,1.0,1,1,9.127,1,3.762,23.5093,16.6257,18.8383,492.5646,3,9.8782,-0.3673,0.3673,0.6117,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.833299,0.085703,0.0,0.0,0.833299,2,高,1,imu
tra-03915,train,tra-0-00746,normal_straight,1002.783,1.0,0,0,,1,1.4816,0.5667,3.4293,1.5904,43.33,0,9.9176,-0.5827,0.5827,3.1486,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.164557,0.220402,0.0,0.0,0.220402,0,低,0,motion
tra-03916,train,tra-2-00943,vision_looming_urgent,166.231,1.0,0,1,5.0467,1,2.652,4.9308,3.5457,2.7874,25.04,1,9.5562,0.0991,0.0991,3.5156,1,0,0,,0.0,0.0,,1,1,1,0.9282,0.4109,0.991,2.2872,0.7872,0.202147,0.246092,0.0,0.725536,0.725536,2,高,1,vision
tra-03917,train,tra-1-01347,vision_looming_attention,1268.922,1.0,0,1,5.1714,1,3.3084,5.2054,0.083,0.7861,115.39,1,9.6812,0.6738,0.6738,0.8421,1,0,0,,0.0,0.0,,1,4,2,0.4597,0.259,0.7604,3.5316,0.822,0.024916,0.15722,0.0,0.459293,0.459293,1,中,0,vision
tra-03918,train,tra-0-01245,radar_receding,313.638,1.0,0,0,,1,0.9756,0.4463,1.8273,0.5087,25.87,1,9.6522,0.6064,0.6064,1.3293,1,2,1,7.9983,0.9222,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.078199,0.141493,0.0,0.0,0.141493,0,低,0,motion
tra-03919,train,tra-0-00209,visual_path_candidate,1209.704,1.0,1,1,19.0059,1,1.0592,1.8783,2.0433,1.7513,105.78,0,9.9754,-0.044,0.044,2.2558,1,0,0,,0.0,0.0,,1,2,2,0.6043,0.0,0.0,,0.7181,0.120552,0.157906,0.0,0.3405,0.3405,0,低,0,vision
tra-03920,train,tra-2-00999,vision_looming_urgent,1407.255,1.0,0,1,7.8075,1,0.6945,0.2785,2.9593,0.3725,95.01,1,9.6368,-0.2597,0.2597,1.6731,1,0,0,,0.0,0.0,,1,4,3,0.8431,0.5587,0.54,1.8339,0.7144,0.114005,0.117117,0.0,0.779932,0.779932,2,高,1,vision
tra-03921,train,tra-1-01588,radar_attention,1521.435,1.0,0,1,6.6809,1,3.1358,6.2895,3.9791,2.2092,32.73,0,9.7366,-0.5173,0.5173,3.4934,1,3,1,9.0113,-2.6156,2.6156,3.4452,1,0,0,0.0,0.0,0.0,,0.0,0.201126,0.244538,0.479563,0.0,0.479563,1,中,0,radar
tra-03922,train,tra-2-01255,severe_acc_change,1326.655,1.0,0,0,,1,0.838,0.1249,2.8664,0.9737,88.73,0,9.7752,-5.3382,5.3382,16.4124,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.127588,0.892372,0.0,0.0,0.892372,2,高,1,motion
tra-03923,train,tra-2-00859,multisensor_high,1568.748,1.0,0,1,13.9082,1,1.1026,3.7649,3.0813,0.906,80.37,1,9.9159,0.0853,0.0853,1.2738,1,1,1,1.4849,-1.1052,1.1052,1.3436,1,3,3,0.8018,0.709,0.9271,1.2792,0.8672,0.133214,0.089166,0.838798,0.846496,0.846496,2,高,1,vision
tra-03924,train,tra-0-00140,sensor_gap,98.109,1.0,0,1,11.0132,1,1.5942,2.3843,0.9301,1.6018,119.31,0,9.7707,-0.4313,0.4313,2.0092,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.077404,0.140644,0.0,0.0,0.140644,0,低,0,motion
tra-03925,train,tra-1-00975,moderate_acc_change,406.675,1.0,0,1,15.4455,1,0.0946,3.3241,1.4327,2.1522,99.01,0,9.6147,4.6138,4.6138,9.3664,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.110406,0.66138,0.0,0.0,0.66138,1,中,0,motion
tra-03926,train,tra-0-00482,normal_straight,1282.042,1.0,0,1,16.9998,1,0.2486,1.0296,3.7284,2.6328,59.17,0,9.9889,0.2529,0.2529,0.0624,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.204212,0.05901,0.0,0.0,0.204212,0,低,0,imu
tra-03927,train,tra-2-00119,radar_urgent,308.918,1.0,0,1,13.2951,1,3.0831,5.4782,1.467,2.1045,88.67,0,9.6777,-0.565,0.565,2.895,1,4,1,3.3922,-2.1638,2.1638,1.5677,1,0,0,0.0,0.0,0.0,,0.0,0.110271,0.20265,0.811911,0.0,0.811911,2,高,1,radar
tra-03928,train,tra-1-00209,moderate_acc_change,1032.778,1.0,0,0,,1,2.3366,5.5802,0.9531,1.5308,35.86,1,9.8495,-3.4521,3.4521,6.4031,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.076221,0.54521,0.0,0.0,0.54521,1,中,0,motion
tra-03929,train,tra-0-01172,normal_turn,410.627,1.0,0,1,18.831,1,2.5875,12.8646,2.9028,1.0618,107.56,0,9.8412,0.2301,0.2301,0.1049,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.131328,0.05369,0.0,0.0,0.131328,0,低,0,imu
tra-03930,train,tra-0-01778,distant_obstacle_off_path,634.779,1.0,1,1,7.8275,1,0.1847,5.9445,3.3291,2.2997,82.66,0,9.8457,0.3968,0.3968,0.2742,1,2,0,27.9375,-2.6308,2.6308,10.6194,1,5,0,0.0,0.0,0.0,,0.8832,0.18091,0.092587,0.13185,0.0,0.18091,0,低,0,imu
tra-03931,train,tra-0-00212,radar_receding,1776.752,1.0,0,1,5.6513,1,2.0974,3.9794,4.2607,1.7003,118.08,1,9.9903,0.2826,0.2826,3.0634,1,2,1,4.4111,2.4451,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.196733,0.214438,0.0,0.0,0.214438,0,低,0,motion
tra-03932,train,tra-1-00838,sustained_outward_lean,1281.813,1.0,0,1,22.6738,1,2.6187,19.9997,15.5155,6.3897,618.7016,1,9.572,-0.0832,0.0832,3.3726,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.597969,0.236082,0.0,0.0,0.597969,1,中,0,imu
tra-03933,train,tra-2-00994,radar_urgent,803.252,1.0,0,0,,1,1.9405,1.3709,2.9658,0.7127,54.89,1,9.9945,0.2913,0.2913,2.5464,1,3,1,1.2133,-1.2211,1.2211,0.9936,1,0,0,0.0,0.0,0.0,,0.0,0.123759,0.178248,0.88079,0.0,0.88079,2,高,1,radar
tra-03934,train,tra-0-01155,normal_turn,961.204,1.0,0,1,11.3984,1,1.9249,9.5351,1.5162,1.3182,14.27,1,9.5514,-0.215,0.215,0.2762,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.089977,0.050167,0.0,0.0,0.089977,0,低,0,imu
tra-03935,train,tra-2-01215,predicted_lateral_instability,190.62,1.0,0,0,,1,3.7866,25.386400000000002,21.6094,11.7666,320.6812,3,9.669,-0.6201,0.6201,1.8637,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.7,0.14469,0.0,0.0,0.7,2,高,1,imu
tra-03936,train,tra-0-01046,normal_straight,529.041,1.0,0,1,5.6054,1,0.6358,4.3829,2.982,1.9567,113.3,0,9.8386,-0.3011,0.3011,1.7534,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.159158,0.122738,0.0,0.0,0.159158,0,低,0,imu
tra-03937,train,tra-1-00479,road_bump,187.827,1.0,0,1,21.7321,1,0.027,3.9922,0.2922,0.4614,103.77,1,10.2554,-3.5514,3.5514,7.712,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.023146,0.55514,0.0,0.0,0.55514,1,中,0,motion
tra-03938,train,tra-0-00740,visual_path_candidate,200.426,1.0,0,0,,1,3.3548,3.4053,2.7833,2.484,32.02,1,9.9811,-0.2186,0.2186,1.0198,1,0,0,,0.0,0.0,,1,5,3,0.4324,0.0,0.0,,0.7244,0.166967,0.071386,0.0,0.054,0.166967,0,低,0,imu
tra-03939,train,tra-0-00749,normal_turn,1557.425,1.0,0,1,8.8388,1,1.9044,8.1727,5.9953,3.614,99.83,1,9.79,-0.8074,0.8074,1.3723,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.311027,0.188393,0.0,0.0,0.311027,0,低,0,imu
tra-03940,train,tra-2-01290,multisensor_high,860.272,1.0,0,1,12.3759,1,2.4476,0.5833,2.8445,0.0856,40.82,0,9.8584,-2.6799,2.6799,12.7674,1,4,1,3.7991,-1.8666,1.8666,2.0353,1,5,3,0.9158,0.7388,0.5373,1.5043,0.6737,0.101954,0.783022,0.75581,0.819484,0.819484,2,高,1,vision
tra-03941,train,tra-0-01250,normal_straight,209.413,1.0,0,1,9.192,1,1.5826,1.5661,4.0537,0.5938,0.12,0,9.9153,-0.2523,0.2523,0.8054,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.158506,0.05887,0.0,0.0,0.158506,0,低,0,imu
tra-03942,train,tra-0-01706,visual_path_candidate,1407.656,1.0,0,0,,1,0.66,2.1735,2.0881,1.3453,89.72,0,9.8349,-0.2847,0.2847,0.8121,1,0,0,,0.0,0.0,,1,2,2,0.5479,0.0,0.0,,0.9721,0.110752,0.06643,0.0,0.2465,0.2465,0,低,0,vision
tra-03943,train,tra-2-00982,severe_acc_change,242.98,1.0,0,1,11.6226,1,0.5227,3.728,3.5731,2.202,106.77,1,9.7988,-7.1636,7.1636,15.5094,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.186714,0.865282,0.0,0.0,0.865282,2,高,1,motion
tra-03944,train,tra-0-01008,normal_straight,408.339,1.0,0,0,,1,1.4657,5.1042,3.4469,1.4323,1.55,0,9.9168,0.3919,0.3919,1.7651,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.160746,0.123557,0.0,0.0,0.160746,0,低,0,imu
tra-03945,train,tra-2-01218,multisensor_high,943.806,1.0,1,0,,1,0.9942,1.7345,0.2102,0.2105,58.24,1,10.0128,-0.5984,0.5984,2.3382,1,1,1,5.6638,-2.7677,2.7677,2.0464,1,5,3,0.8692,0.6299,0.7852,1.3909,0.7374,0.013251,0.163674,0.754478,0.833092,0.833092,2,高,1,vision
tra-03946,train,tra-1-00587,sustained_outward_lean,800.871,1.0,0,1,22.6792,1,0.1043,18.9728,14.0455,5.6011,571.9284,1,9.8602,0.1309,0.1309,0.5503,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.548949,0.038521,0.0,0.0,0.548949,1,中,0,imu
tra-03947,train,tra-1-01250,sustained_outward_lean,1736.705,1.0,0,1,13.345,1,0.6187,18.1675,14.4021,8.932,200.472,1,9.611,-0.3402,0.3402,1.895,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.619446,0.13265,0.0,0.0,0.619446,1,中,0,imu
tra-03948,train,tra-1-00867,radar_attention,927.546,1.0,0,1,18.7789,1,3.9111,4.0127,1.436,1.3334,75.28,0,9.8889,-0.1109,0.1109,0.5341,1,2,1,7.9927,-3.041,3.041,2.6283,1,0,0,0.0,0.0,0.0,,0.0,0.087595,0.037387,0.670173,0.0,0.670173,1,中,0,radar
tra-03949,train,tra-2-01259,radar_urgent,375.096,1.0,0,1,19.7321,1,0.8234,5.785,2.2448,1.5898,7.86,0,9.9547,-0.5312,0.5312,0.5874,1,4,1,1.1948,-0.7937,0.7937,1.5053,1,0,0,0.0,0.0,0.0,,0.0,0.123082,0.123947,0.819398,0.0,0.819398,2,高,1,radar
tra-03950,train,tra-1-00265,moderate_acc_change,1604.365,1.0,0,1,23.4132,1,0.4294,2.186,1.1157,2.5044,41.14,0,9.963,-2.6136,2.6136,7.8993,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.109173,0.552951,0.0,0.0,0.552951,1,中,0,motion
tra-03951,train,tra-2-00660,vision_looming_urgent,677.878,1.0,0,1,17.6064,1,1.1067,1.6005,3.0158,0.6047,16.2,0,9.9566,-0.0889,0.0889,0.0061,1,0,0,,0.0,0.0,,1,4,1,0.6423,1.2155,0.4262,0.8098,0.6742,0.122485,0.020743,0.0,0.902824,0.902824,2,高,1,vision
tra-03952,train,tra-2-01070,predicted_lateral_instability,265.66,1.0,0,1,18.4562,1,1.2203,19.7285,18.5454,12.4199,346.405,3,9.6776,-0.7484,0.7484,2.5439,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.805113,0.178073,0.0,0.0,0.805113,2,高,1,imu
tra-03953,train,tra-2-00374,severe_acc_change,932.191,1.0,1,1,20.5252,1,1.5785,2.1409,3.787,0.0996,66.05,1,10.0118,5.2181,5.2181,12.7755,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.135334,0.783265,0.0,0.0,0.783265,2,高,1,motion
tra-03954,train,tra-0-01524,distant_obstacle_off_path,438.205,1.0,0,1,19.51,1,3.3733,4.0072,0.0934,1.1265,81.73,1,9.9261,-0.5036,0.5036,0.2376,1,4,0,4.4616,-0.69,0.69,6.4661,1,4,0,0.0,0.0,0.0,,0.7462,0.034811,0.117507,0.216539,0.0,0.216539,0,低,0,radar
